"Date","Seller","Buyer","Item","Price","Durability","Rarity"
"9/20/2014 1:48:40 AM","candyman0146","Nedstein","Diamond Armor IV","$15,000","56","g"
"9/20/2014 1:55:09 AM","Husaria","mree","Burst Cannon XII","$110,000","42","b"
"9/20/2014 1:55:58 AM","DarkestAngel","Blacklist","Torment II","$18,000","35","g"
"9/20/2014 1:57:21 AM","Mist","KMZreloaded","Hold-W122 IV","$400,000","59","b"
"9/20/2014 2:01:23 AM","Straith","AnyStile","Glory V","$350,000","100","p"
"9/20/2014 2:05:58 AM","WarDraco","iSmooth","Oblivion IV","$7,000","18","g"
"9/20/2014 2:11:04 AM","kingMichael","Anthar","Disruptor VII","$2,530","64","g"
"9/20/2014 2:12:04 AM","kingMichael","toniodlab","Hold-W217 VI","$1,050","62","g"
"9/20/2014 2:14:53 AM","HellHawk","KMZreloaded","Alien Hunter","$285,000","100","b"
"9/20/2014 2:20:38 AM","solidsnake19","KMZreloaded","Striker V","$1,450,000","30","b"
"9/20/2014 2:27:29 AM","Starkiller21","snotling","LCD-V1","$1,000,000","90","o"
"9/20/2014 2:27:32 AM","Phobia","badbeeson","Hold-H202 X","$5,000","62","g"
"9/20/2014 2:28:05 AM","Shamshir","badbeeson","Hold-H202 IV","$5,000","18","g"
"9/20/2014 2:28:10 AM","Phobia","badbeeson","Hold-H109 III","$5,000","45","g"
"9/20/2014 2:29:25 AM","Deathly","badbeeson","Osmium Armor II","$5,000","30","g"
"9/20/2014 2:30:10 AM","ziffy0ne","iSmooth","Penatrator III","$2,601","51","g"
"9/20/2014 2:33:13 AM","MasterYoda","DoubleEagle","Screamer XV","$2,500,000","99","r"
"9/20/2014 2:41:10 AM","Aardzol","Ghagzor","Hold-W117 VII","$8,500","37","g"
"9/20/2014 2:48:10 AM","rakktech","TheBlackBank","Hold-P224 VIII","$920","48","g"
"9/20/2014 2:52:01 AM","Soivet","Dazzler46","Vaporizer VII","$175,000","100","b"
"9/20/2014 2:54:18 AM","Licede2","tempy","Holocrine Shield XV","$475,000","46","p"
"9/20/2014 3:06:48 AM","JAXaRipper","Rainmaker","Hold-W115 V","$49,000","37","g"
"9/20/2014 3:15:03 AM","DarkestAngel","Persis","Exoprene Shield IV","$17,000","38","g"
"9/20/2014 3:19:06 AM","plons","JAXaRipper","Storage V","$25,000","43","g"
"9/20/2014 3:57:57 AM","APAUL","Munson","Viper VII","$5,000","51","g"
"9/20/2014 4:08:30 AM","spagner","ZotZot","Toil Mk. IV","$5,050","90","g"
"9/20/2014 4:12:03 AM","DriftVortex","lekgolo244","Hold-H202 I","$26,000","26","g"
"9/20/2014 4:13:33 AM","Xorse","lekgolo244","Hold-P220 III","$10,000","46","g"
"9/20/2014 4:16:07 AM","SeanConnery","markcalico","Hold-P122 VI","$175,000","34","g"
"9/20/2014 4:18:17 AM","anon8219","e63redline","Thorium Armor VI","$30,000","100","g"
"9/20/2014 4:19:31 AM","Deathly","Munson","Darkness I","$4,392","56","g"
"9/20/2014 4:20:31 AM","Deathly","iSmooth","Diamond Armor I","$3,220","64","g"
"9/20/2014 4:23:31 AM","spagner","Soivet","Battle Ram","$57,499","86","g"
"9/20/2014 4:25:54 AM","pCloud","e63redline","Storage II","$25,000","95","g"
"9/20/2014 4:51:38 AM","mrcomplex","kroniqkilla","Hold-W203 V","$10,000","58","g"
"9/20/2014 5:07:44 AM","squidII","ZotZot","Storage III","$137,771","100","p"
"9/20/2014 5:22:37 AM","Soivet","Xenotron","Hold-P209 IV","$52,000","65","b"
"9/20/2014 5:27:01 AM","Oheaven","Xon","Titanium Hull X","$20,000","26","g"
"9/20/2014 5:36:19 AM","lilDiva","Xenotron","Diamond Armor XIII","$138,000","92","b"
"9/20/2014 5:50:51 AM","xAxJxMx","Xenotron","Basilisk I","$38,500","53","g"
"9/20/2014 6:10:50 AM","ShortStop","Hellspawned","Mindslayer XII","$25,000","61","g"
"9/20/2014 6:19:01 AM","MasterYoda","AngryWookie","Nova Device","$4,000,000","100","o"
"9/20/2014 6:29:36 AM","Shamshir","kredorCRO","Havok Tech I","$600,000","65","p"
"9/20/2014 6:47:07 AM","DarkestAngel","EnderSlayer","Exoprene Shield III","$11,000","26","g"
"9/20/2014 6:52:57 AM","Oheaven","xZibit","Diamond Armor VIII","$20,000","44","g"
"9/20/2014 6:53:09 AM","Xenotron","xZibit","Diamond Armor VIII","$30,000","49","g"
"9/20/2014 6:58:11 AM","071333","deathdealer","Scout","$1,500,000","100","p"
"9/20/2014 7:06:11 AM","jaydawg","Hellspawned","Titanium Hull IV","$6,000","18","g"
"9/20/2014 7:11:18 AM","PanKenny","SeamusOg","Battle Ram","$99,500","100","g"
"9/20/2014 7:12:15 AM","Munson","HolyPeignis","Pain VI","$20,000","63","g"
"9/20/2014 7:15:35 AM","Draknour","kingMichael","Omega Rifle III","$100,000","100","b"
"9/20/2014 7:16:11 AM","stexi","bpbkforlife","Radiance IV","$10,000","31","g"
"9/20/2014 7:16:11 AM","stexi","Anthar","Exoprene Shield I","$5,000","29","g"
"9/20/2014 7:19:53 AM","Shamshir","cec","Alien Hunter","$300,000","100","b"
"9/20/2014 7:22:20 AM","walrusje","faitherun","Proton Launcher II","$45,000","85","g"
"9/20/2014 7:26:27 AM","hunter83","faitherun","Hold-W112 VI","$45,000","91","g"
"9/20/2014 7:30:51 AM","noSINpthy","Nacanacoo","Alien Hunter","$700,000","100","p"
"9/20/2014 7:32:01 AM","endless","Dibster","Hold-H118 I","$10,000","39","g"
"9/20/2014 7:35:34 AM","jBundlez","GeneralYum","Osmium Armor XII","$60,000","64","b"
"9/20/2014 7:37:39 AM","cdc4r22","Xenotron","Proton Launcher IX","$129,000","100","b"
"9/20/2014 7:41:18 AM","master1gamer","Anthar","Hold-P218 VII","$2,750","64","g"
"9/20/2014 7:41:26 AM","DarkSky","Falcon2","Holocrine Shield VI","$35,000","81","g"
"9/20/2014 7:42:18 AM","Rainmaker","Anthar","Hold-P224 VIII","$1,115","64","g"
"9/20/2014 7:43:18 AM","AngryWookie","e60redline","Drone Tech I","$500,000","100","g"
"9/20/2014 7:44:08 AM","xfiles","Falcon2","Meson Blaster I","$25,000","42","g"
"9/20/2014 7:45:18 AM","Rainmaker","Shamshir","Matter Inverter VII","$5,518","49","g"
"9/20/2014 7:45:31 AM","TheDarkOne","Erasmus","Havok Mk. III","$10,000","52","g"
"9/20/2014 7:50:56 AM","JAXaRipper","Elleura","Hold-H207 VI","$9,000","18","g"
"9/20/2014 8:00:31 AM","jBundlez","lekgolo422","Proton Launcher IX","$500,000","66","p"
"9/20/2014 8:17:48 AM","DarkestAngel","dart","Storage III","$115,000","100","p"
"9/20/2014 8:23:48 AM","Hellspawned","cyber178","Hold-P104 III","$27,000","37","g"
"9/20/2014 8:23:49 AM","DarkestAngel","bekahs52","Holocrine Shield IV","$18,000","35","g"
"9/20/2014 8:24:22 AM","12remember","lekgolo422","Dragon VII","$150,000","46","b"
"9/19/2014 12:00:15 AM","kingMichael","darkar16","Oblivion III","$7,140","23","g"
"9/19/2014 12:20:06 AM","ZadoAlt","joe4life","LCD-V6","$250,000","100","b"
"9/19/2014 12:20:47 AM","Fishua","Leasure5150","Hold-P221 VII","$32,500","45","g"
"9/19/2014 12:21:41 AM","PKKILLA","west914","Eradicator VII","$75,000","30","g"
"9/19/2014 12:26:21 AM","BruaB","Oheaven","Thorium Armor VII","$6,655","31","g"
"9/19/2014 12:27:21 AM","BruaB","Oheaven","Cytoplast Shield X","$6,050","58","g"
"9/19/2014 12:27:21 AM","BruaB","Shamshir","Composite Hull V","$5,000","42","g"
"9/19/2014 12:28:45 AM","rst003","DarkestAngel","Holocrine Shield VI","$205,000","100","p"
"9/19/2014 12:31:43 AM","piramide","khreizy","Oblivion II","$65,000","59","g"
"9/19/2014 12:38:21 AM","irwanjoe","zerob","Viper XIV","$200,000","100","o"
"9/19/2014 12:38:34 AM","Shamshir","Noda27","Gauss Cannon V","$8,000","43","g"
"9/19/2014 12:39:18 AM","XxSeekerxX","Rocklobster","Carbide Hull VI","$20,000","39","g"
"9/19/2014 12:39:21 AM","Munson","Rocklobster","Smolder VI","$20,000","29","g"
"9/19/2014 12:42:00 AM","Qahnaarin","Noda27","Gargoyle IV","$9,000","19","g"
"9/19/2014 12:43:21 AM","PKKILLA","nightm4re","Banshee V","$50,000","21","b"
"9/19/2014 12:47:30 AM","DarkestAngel","DYpro123","Cytoplast Shield X","$185,000","98","p"
"9/19/2014 12:48:24 AM","APAUL","sucralose","Hold-W115 III","$48,500","62","g"
"9/19/2014 12:49:28 AM","GeneralYum","Shamshir","Osmium Armor VIII","$22,000","51","b"
"9/19/2014 12:52:13 AM","JAXaRipper","iSmooth","Rail Gun III","$9,000","62","g"
"9/19/2014 12:53:09 AM","Rainmaker","west914","Hold-W122 VII","$150,000","40","g"
"9/19/2014 1:03:28 AM","TGWE","XxCheechxX","WP-V8","$120,000","100","p"
"9/19/2014 1:27:01 AM","Shamshir","RubberDack","Titanium Hull III","$8,000","54","g"
"9/19/2014 1:27:43 AM","SeanConnery","lekgolo422","Hold-H112 I","$60,000","62","g"
"9/19/2014 1:37:35 AM","Mazinger","fxI2","Exoprene Shield IV","$10,000","45","g"
"9/19/2014 1:43:49 AM","kanner","RubberDack","Thorium Armor IX","$7,000","28","g"
"9/19/2014 1:43:56 AM","DoK","RubberDack","Thorium Armor II","$5,000","37","g"
"9/19/2014 1:46:35 AM","Moo","Anthar","Hold-W123 XIV","$5,000","47","g"
"9/19/2014 2:00:46 AM","juno1","Rainmaker","Hold-P119 VIII","$50,000","50","b"
"9/19/2014 2:42:14 AM","PKKILLA","Ark","Hold-H111 IV","$27,200","42","g"
"9/19/2014 2:43:18 AM","PKKILLA","Wintersun","Hold-W218 II","$26,400","41","g"
"9/19/2014 2:43:48 AM","KoD","iSmooth","Titanium Hull VII","$8,250","57","g"
"9/19/2014 2:46:13 AM","hyzary","Ark","Carbide Hull IV","$10,000","28","g"
"9/19/2014 2:52:23 AM","iSmooth","Ark","Gauss Cannon III","$25,000","57","g"
"9/19/2014 2:52:54 AM","rst003","Nova1212","HX-V5","$250,000","100","g"
"9/19/2014 2:56:52 AM","Oheaven","DarkestAngel","Cataclysm IX","$20,000","32","g"
"9/19/2014 3:02:56 AM","PKKILLA","Rainmaker","Hold-P115 VII","$28,400","17","g"
"9/19/2014 3:11:49 AM","jokeri","Rainmaker","Carbide Hull IX","$42,000","46","g"
"9/19/2014 3:57:38 AM","Bullitt482","APAUL","Dragon XX","$1,200,000","100","o"
"9/19/2014 4:14:32 AM","mardukthe1","Skade","Carbide Hull VII","$5,000","24","g"
"9/19/2014 4:15:02 AM","DarkestAngel","Ghagzor","Succubus VIII","$61,000","88","b"
"9/19/2014 4:15:18 AM","Privateer","DarkestAngel","Glory X","$300,000","60","b"
"9/19/2014 4:39:50 AM","MasterYoda","AngryWookie","Matter Inverter XXIII","$3,500,000","100","r"
"9/19/2014 4:41:47 AM","crackinsmoke","Spaceballs","Diamond Armor XII","$150,000","36","b"
"9/19/2014 4:45:29 AM","MasterYoda","ZotZot","Alien Hunter","$200,000","100","p"
"9/19/2014 4:47:56 AM","MasterYoda","ZotZot","Sage Tech I","$259,200","100","b"
"9/19/2014 4:51:48 AM","APAUL","xNATiiVE","Wyvern XI","$20,000","19","b"
"9/19/2014 4:53:31 AM","MissIsle","zzzer0","Storage I","$17,500","65","g"
"9/19/2014 4:54:14 AM","MasterYoda","Batcarrier","Scout","$9,000,000","100","r"
"9/19/2014 5:01:33 AM","MasterYoda","ZotZot","Kismet Gambit XII","$600,000","97","o"
"9/19/2014 5:03:21 AM","cartfx","iSmooth","Disruptor II","$9,075","59","g"
"9/19/2014 5:16:59 AM","MissIsle","Shamshir","Oblivion II","$5,000","28","g"
"9/19/2014 5:17:44 AM","MissIsle","Shamshir","Osmium Armor I","$2,500","53","g"
"9/19/2014 5:17:57 AM","e60redline","Shamshir","Exoprene Shield II","$4,000","36","g"
"9/19/2014 5:24:01 AM","ladymorbid","LoddFafnir","Alien Hunter","$150,000","100","g"
"9/19/2014 5:28:28 AM","jokeri","Oheaven","Hold-P104 III","$5,500","42","g"
"9/19/2014 5:32:11 AM","MasterYoda","OrpheusBlack","Exoprene Shield XVII","$1,700,000","100","o"
"9/19/2014 5:33:28 AM","iSmooth","ziffy0ne","Penatrator III","$20,000","51","g"
"9/19/2014 5:37:28 AM","iSmooth","Ace2121","Hellcannon I","$20,000","53","g"
"9/19/2014 5:59:44 AM","Shamshir","cyrrus","Oblivion II","$8,000","28","g"
"9/19/2014 6:06:13 AM","MasterYoda","ThorsHammer","HX-V11","$2,000,000","100","o"
"9/19/2014 6:06:35 AM","DeathKnight","PKKILLA","Kraken XV","$400,000","42","o"
"9/19/2014 6:07:08 AM","Zakalwe","inigosdream","Hold-H216 IV","$19,500","46","g"
"9/19/2014 6:14:10 AM","afterKloe","JAXaRipper","Storage II","$20,000","31","g"
"9/19/2014 6:22:08 AM","juno1","west914","Kismet Gambit XIV","$500,000","75","g"
"9/19/2014 6:30:41 AM","Dumbo","Tagle","Fusion Beam IX","$200,000","88","p"
"9/19/2014 6:39:41 AM","SmokeBreezy","Munson","Animus V","$8,000","40","g"
"9/19/2014 6:48:41 AM","walrusje","WhoDoUVoodoo","Holocrine Shield II","$15,000","65","g"
"9/19/2014 6:48:41 AM","walrusje","WhoDoUVoodoo","Holocrine Shield II","$15,000","63","g"
"9/19/2014 6:53:16 AM","MasterYoda","fiorenza","Rapture V","$3,000,000","100","r"
"9/19/2014 6:53:21 AM","MasterYoda","fiorenza","Exoprene Shield XX","$3,500,000","100","r"
"9/19/2014 6:57:54 AM","mastergates","Welington","Plasma Lance XV","$475,000","100","p"
"9/19/2014 7:11:37 AM","inviktus","Soivet","Hold-P209 IV","$30,000","65","b"
"9/19/2014 7:32:34 AM","GoodOlJimbob","coolguy21","Holocrine Shield II","$7,000","43","g"
"9/19/2014 7:42:54 AM","xBuckWylder","mytruncii","Hold-P105 VII","$10,000","75","g"
"9/19/2014 7:51:01 AM","xBuckWylder","mytruncii","Plasma Lance VIII","$18,500","60","g"
"9/19/2014 8:03:01 AM","kingMichael","Shamshir","Thorium Armor IV","$15,000","53","b"
"9/19/2014 8:15:35 AM","DarkestAngel","Jut","Storage IV","$395,000","84","o"
"9/19/2014 8:21:53 AM","iTiB","tribisky","Carbide Hull V","$60,000","62","g"
"9/19/2014 8:22:07 AM","juno1","Lukin","Striker XX","$1,650,000","100","o"
"9/19/2014 8:28:05 AM","PKKILLA","bekahs52","Osmium Armor II","$39,200","48","g"
"9/19/2014 8:30:37 AM","scottyville","shuadragon","Screamer IX","$809,000","100","o"
"9/19/2014 8:35:00 AM","JAXaRipper","cootie","Darkness III","$9,000","40","g"
"9/19/2014 8:36:24 AM","MasterYoda","cyber178","Storage V","$1,130,000","77","r"
"9/19/2014 8:39:53 AM","rubyroses","GoodOlJimbob","Diamond Armor IX","$135,000","64","b"
"9/19/2014 8:40:08 AM","madhouse83","yosar","Exoprene Shield XI","$1,250,000","84","o"
"9/19/2014 8:41:08 AM","lekgolo422","GoodOlJimbob","Vaporizer IX","$175,000","74","b"
"9/19/2014 8:42:05 AM","dart","GoodOlJimbob","Auto Cannon IV","$110,000","100","b"
"9/19/2014 8:44:08 AM","Whodey","Nova1212","WP-V5","$400,000","51","p"
"9/19/2014 8:48:08 AM","dragoon253","Shamshir","Destruction I","$1,267","19","g"
"9/19/2014 8:48:42 AM","tuareg","GoJ","Titanium Hull VIII","$313,600","90","p"
"9/19/2014 8:57:55 AM","Batcarrier","juno1","Scout","$4,500,000","100","o"
"9/19/2014 9:02:02 AM","TORDefense03","juno1","Alien Hunter","$80,000","100","g"
"9/19/2014 9:03:00 AM","lekgolo422","juno1","Holocrine Shield VII","$550,000","61","o"
"9/19/2014 9:08:42 AM","Shamshir","Soivet","Thorium Armor IV","$30,000","53","b"
"9/19/2014 9:10:24 AM","Straith","Soivet","Vaporizer VII","$50,000","100","b"
"9/19/2014 9:23:54 AM","rstln","sucralose","Banshee V","$6,500","19","g"
"9/19/2014 9:27:00 AM","Manic","Dazzler46","Storage IV","$74,000","100","b"
"9/19/2014 9:30:33 AM","spagner","sucralose","HX-V12","$60,800","34","g"
"9/19/2014 9:33:02 AM","Shamshir","hellvirus","Osmium Armor VIII","$35,000","51","b"
"9/19/2014 9:42:21 AM","Ruthlesss","ClubberLang","Hold-W123 IV","$80,000","59","g"
"9/18/2014 12:00:07 AM","Sh4dow","darkar16","Storage III","$15,000","100","g"
"9/18/2014 12:00:08 AM","JAXaRipper","sfw7576","Hold-W117 IV","$9,000","31","g"
"9/18/2014 12:00:20 AM","Sh4dow","Typhuss","Storage VI","$10,000","100","g"
"9/18/2014 12:01:13 AM","rstln","Munson","Accelerator XIV","$5,000","21","g"
"9/18/2014 12:01:23 AM","Shamshir","Munson","Omega Rifle VII","$8,000","23","g"
"9/18/2014 12:01:37 AM","bukkiss","Munson","Fusion Beam XII","$8,500","21","g"
"9/18/2014 12:03:19 AM","Nova1212","Pork","Tank","$900,000","74","b"
"9/18/2014 12:09:59 AM","lekgolo422","DonQ","Matter Inverter II","$36,602","32","g"
"9/18/2014 12:11:45 AM","seeker66","Squizche","Hold-W225 III","$10,000","51","g"
"9/18/2014 12:16:34 AM","iSmooth","Cmanrogers","Leviathan II","$15,000","25","g"
"9/18/2014 12:25:10 AM","Zannah","west914","Nova Device","$2,000,000","100","g"
"9/18/2014 12:36:50 AM","kroniqkilla","ChazzFalcon","Titanium Hull II","$5,000","63","g"
"9/18/2014 12:41:58 AM","Volmaarfaas","MissDaisey","Alien Hunter","$125,000","100","g"
"9/18/2014 12:52:11 AM","VOLTRON","Oheaven","Holocrine Shield VII","$8,000","36","g"
"9/18/2014 12:59:50 AM","bumalu","Felipe","Storage IV","$40,000","94","b"
"9/18/2014 1:06:33 AM","west914","iSmooth","Striker VI","$5,000,000","100","r"
"9/18/2014 1:15:20 AM","walter1989","Vintner","Osmium Armor VIII","$19,995","34","g"
"9/18/2014 1:16:18 AM","Feli","XxCheechxX","WP-V8","$25,000","45","g"
"9/18/2014 1:18:49 AM","dart","DarkestAngel","Auto Cannon VII","$110,000","100","b"
"9/18/2014 1:23:18 AM","Phobia","ziffy0ne","Hold-H112 X","$2,500","23","g"
"9/18/2014 1:26:18 AM","tuareg","Danteh","Exoprene Shield IX","$250,000","56","p"
"9/18/2014 1:30:41 AM","e60redline","TGWE","Hold-W122 II","$25,000","59","g"
"9/18/2014 1:36:03 AM","Axom","fredng0","Sage Tech I","$750,000","91","p"
"9/18/2014 1:42:16 AM","iTiB","endless","Storage V","$45,000","96","b"
"9/18/2014 1:45:31 AM","Sh4dow","Reaper01","Storage VIII","$125,000","90","p"
"9/18/2014 1:48:47 AM","Sh4dow","hornet3","Holocrine Shield IV","$295,000","64","p"
"9/18/2014 1:49:48 AM","Nuk3m","Nemesys","LCD-V2","$200,000","16","g"
"9/18/2014 1:50:24 AM","rst003","Nemesys","HX-V2","$75,000","100","g"
"9/18/2014 1:53:40 AM","Sh4dow","BancodeHK","HX-V7","$25,000","71","g"
"9/18/2014 2:07:35 AM","rst003","BancodeHK","WP-V4","$15,000","100","g"
"9/18/2014 2:40:42 AM","rst003","SmokeHK","HX-V11","$40,000","100","g"
"9/18/2014 2:47:37 AM","Nightshade34","JAXaRipper","Agony III","$2,239","30","g"
"9/18/2014 2:47:37 AM","Nightshade34","JAXaRipper","Holocrine Shield III","$1,348","35","g"
"9/18/2014 2:55:33 AM","rst003","deathlenken","LCD-V5","$400,000","100","g"
"9/18/2014 3:17:57 AM","Sh4dow","spunknit","Screamer III","$50,000","100","g"
"9/18/2014 3:22:07 AM","HellHawk","turbo","WP-V12","$200,000","100","b"
"9/18/2014 3:25:44 AM","MeatTorpedo","ZotZot","Hold-W207 XII","$1,070","64","g"
"9/18/2014 3:34:44 AM","Malifaux","iSmooth","Titanium Hull XIII","$55,000","37","b"
"9/18/2014 3:51:51 AM","SW33P3R","dac81","Ruin V","$180,000","41","p"
"9/18/2014 4:00:51 AM","TheReaper01","JAXaRipper","Phaser XI","$64,839","58","p"
"9/18/2014 4:02:51 AM","seeker66","QuickDraw","Composite Hull II","$4,500","57","g"
"9/18/2014 4:10:51 AM","squidII","Shamshir","Disruptor XI","$57,355","100","p"
"9/18/2014 4:14:11 AM","dart","Etherealwolf","Storage VI","$118,000","100","p"
"9/18/2014 4:34:57 AM","spagner","JAXaRipper","Frenzy XI","$178,761","37","o"
"9/18/2014 4:34:57 AM","SwineFlu","iSmooth","Diamond Armor XII","$10,648","100","g"
"9/18/2014 4:50:10 AM","JamieHeath","Reaper1978","Alien Hunter","$170,000","100","g"
"9/18/2014 5:07:02 AM","SpaceTime","Ulkana","Storage III","$50,000","100","b"
"9/18/2014 5:10:04 AM","MrKonformist","JAXaRipper","Composite Hull III","$2,039","64","g"
"9/18/2014 5:11:04 AM","MrKonformist","JAXaRipper","Diamond Armor II","$1,750","38","g"
"9/18/2014 5:11:04 AM","MrKonformist","JAXaRipper","Hold-W206 IX","$1,086","56","g"
"9/18/2014 5:17:53 AM","JAXaRipper","xxGiXxeRxx","Matter Inverter V","$29,000","63","g"
"9/18/2014 5:23:07 AM","tdawg","GoJ","Oblivion V","$100,000","70","b"
"9/18/2014 5:24:02 AM","Solar","12remember","Burst Cannon IV","$199,999","50","g"
"9/18/2014 5:32:23 AM","FurdTerguson","Wintersun","Hold-P213 I","$5,000","21","g"
"9/18/2014 5:37:31 AM","dart","DarkestAngel","Holocrine Shield V","$85,000","100","b"
"9/18/2014 5:40:11 AM","razarac","iSmooth","Diamond Armor XIV","$16,000","60","g"
"9/18/2014 5:41:11 AM","razarac","Persis","Storage III","$13,000","69","g"
"9/18/2014 5:59:17 AM","rst003","Jams","Hold-W123 VIII","$2,500","58","g"
"9/18/2014 6:01:17 AM","DeathKnight","krogehn","Prophecy V","$4,030","44","g"
"9/18/2014 6:01:17 AM","DeathKnight","brownranger","Hold-H205 VIII","$10,000","45","g"
"9/18/2014 6:08:17 AM","Deathly","krogehn","Exodus IV","$8,052","56","g"
"9/18/2014 6:09:17 AM","Deathly","Shamshir","Penatrator VII","$6,050","33","g"
"9/18/2014 6:15:32 AM","dart","kingMichael","Exodus I","$50,000","100","b"
"9/18/2014 6:17:13 AM","kingcody","23Enigma","Thorium Armor XVIII","$300,000","91","o"
"9/18/2014 6:21:39 AM","JAXaRipper","kingMichael","Oblivion III","$49,000","23","g"
"9/18/2014 6:25:15 AM","Sh4dow","LoddFafnir","Titanium Hull V","$15,000","100","g"
"9/18/2014 6:35:18 AM","Husaria","remithed","Desolator III","$150,000","37","g"
"9/18/2014 6:42:24 AM","VOLTRON","Anthar","Hold-H210 XIII","$5,000","29","g"
"9/18/2014 6:42:24 AM","VOLTRON","Anthar","Hold-H119 XIII","$5,000","64","g"
"9/18/2014 6:42:24 AM","VOLTRON","Squizche","Hold-H204 X","$5,000","39","g"
"9/18/2014 6:58:42 AM","Moo","echoechoecho","Screamer III","$57,000","51","g"
"9/18/2014 7:32:58 AM","Jbrand111","TORDefense03","HX-V10","$650,000","75","p"
"9/18/2014 7:44:12 AM","DarkestAngel","RobotMonkey","Composite Hull V","$80,000","100","p"
"9/18/2014 7:49:42 AM","Dynaco420","Hellspawned","Rapture III","$40,000","61","g"
"9/18/2014 8:05:43 AM","ifightnerdz","iSmooth","Gauss Cannon III","$11,000","57","g"
"9/18/2014 8:12:38 AM","chronicjesse","jimiiee","Serpent XII","$250,000","40","o"
"9/18/2014 8:14:35 AM","SteelWhip","khreizy","Destruction II","$15,000","48","g"
"9/18/2014 8:23:42 AM","LordJ","RobotMonkey","Auto Cannon XV","$650,000","89","o"
"9/18/2014 8:34:21 AM","battleaxe","BruaB","Screamer XIX","$900,000","100","o"
"9/18/2014 8:35:50 AM","Zoul","DoK","Diamond Armor XI","$1,799,795","100","r"
"9/18/2014 8:47:21 AM","Sh4dow","Ahringol","Ruin IV","$200,000","95","p"
"9/18/2014 8:58:20 AM","bumalu","Darxal","Battle Ram","$175,000","100","g"
"9/18/2014 9:01:56 AM","Ahringol","Anthar","Hold-P122 XIV","$5,000","61","g"
"9/18/2014 9:03:11 AM","Sh4dow","Faldemore","Storage V","$10,000","100","g"
"9/18/2014 9:16:15 AM","dart","Ironau","Storage II","$65,000","100","b"
"9/18/2014 9:17:03 AM","HappyOne","Oheaven","Hold-P116 III","$6,655","47","g"
"9/18/2014 9:29:33 AM","Helter","Grenark","Kraken VIII","$9,999","20","g"
"9/18/2014 9:37:03 AM","kean8","Bu11dog","Screamer IV","$800,000","100","o"
"9/18/2014 9:38:18 AM","zippooo","kean8","Stealth Drive","$2,500,000","100","g"
"9/18/2014 9:39:03 AM","Tetradotoxin","Oheaven","Composite Hull VII","$5,000","42","g"
"9/18/2014 9:46:00 AM","Garrick883","Ironau","Firecat III","$13,500","54","g"
"9/18/2014 9:47:41 AM","lekgolo244","Ironau","Diamond Armor XII","$75,000","63","g"
"9/18/2014 9:48:37 AM","juno1","peety111","Hellcannon XV","$50,000","59","p"
"9/18/2014 9:48:37 AM","tdawg","juno1","Oblivion VII","$250,000","100","p"
